id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
977495,Toronto East End Apart. in Greek Town - Cosy Nest,5348675,Elizabeth,,Playter Estates-Danforth,43.67797,-79.36268,Entire home/apt,99,28,8,2014-07-27,0.08,1,365
985003,Prime Leslieville 1 Bdrm in house,2396097,Jeff (Jean-Francois),,South Riverdale,43.66556,-79.34092,Entire home/apt,85,7,76,2019-11-01,0.82,1,187
985072,Recently Renovated Studio Apartment,1019538,Stefan,,Roncesvalles,43.64528,-79.43522,Entire home/apt,95,2,166,2020-03-07,2.89,2,337
985498,1+ Den - Entertainment District,5407081,Wayne,,Waterfront Communities-The Island,43.64421,-79.39108,Entire home/apt,90,90,238,2020-03-20,2.53,1,254
985648,Private bedroom in Brockton Village.,5242437,Kristin,,Dufferin Grove,43.65217,-79.43729,Private room,79,28,1,2013-09-05,0.01,1,328
990322,"Fantastic private gem, just like a home.",377962,Coreen,,Humewood-Cedarvale,43.68363,-79.42522,Entire home/apt,100,30,25,2017-12-31,0.53,2,291
996139,Luxury Waterfront Studio Condo (Long-Term Rental),5472668,Lily,,Mimico (includes Humber Bay Shores),43.62844,-79.47663,Entire home/apt,19,30,15,2016-06-26,0.15,1,36
1001438,Private bedroom Queen W/Toronto Western Hospital,3131000,Janet,,Trinity-Bellwoods,43.64822,-79.40732,Private room,59,28,149,2019-11-11,1.71,1,121
1009656,Bloorcourt Village Apt. longer-term accommodations,5554523,Holly & Chad,,Dovercourt-Wallace Emerson-Junction,43.66723,-79.43208,Entire home/apt,125,28,171,2017-11-27,2.36,1,256
1012527,Scandinavian Cottage in the City,5518435,Darya,,Niagara,43.64601,-79.40979,Entire home/apt,501,28,3,2017-05-30,0.05,1,363
1015594,Bachelor Apartment in the Annex,4202607,Wali,,Annex,43.66951,-79.41674,Entire home/apt,70,28,25,2019-03-16,0.25,1,0
1022764,Beautiful Davisville Toronto Home,5630548,Daniel,,Mount Pleasant East,43.70676,-79.3819,Entire home/apt,407,28,17,2017-08-11,0.18,1,365
1030061,Modern 1 Bedroom Condo in Entertainment District,1984757,Michelle,,Waterfront Communities-The Island,43.64441,-79.39311,Entire home/apt,90,30,23,2018-06-01,0.38,1,231
1033151,The Great Gerrard - Paris Suite,377846,Nick & Nena,,East End-Danforth,43.68142,-79.30519,Entire home/apt,59,28,42,2021-04-25,0.48,10,323
1033162,DOWNTOWN TORONTO LUXURY PENTHOUSE CORPORATE SUITE,2175675,Frank,,Waterfront Communities-The Island,43.64285,-79.38026,Entire home/apt,149,30,6,2018-07-27,0.13,3,365
1036076,"Luxury Apt, Garden,small Dog welcome, Ev Charger",4468895,Melanie,,Willowdale East,43.76633,-79.40424,Entire home/apt,88,28,28,2020-03-06,0.34,1,185
1037034,Hip 3bdrm house with yard+garage,5709010,Jode,,Dovercourt-Wallace Emerson-Junction,43.66542,-79.42109,Entire home/apt,125,28,58,2019-07-23,0.68,1,0
1038085,Private room & BR in centralToronto,5713708,Yvette,,Humewood-Cedarvale,43.68447,-79.4232,Private room,70,28,165,2020-03-13,2.22,1,0
1042311,1 Bedroom in Leslieville Toronto!,5736902,Christine,,South Riverdale,43.66823,-79.33875,Entire home/apt,75,30,30,2016-01-26,0.50,1,155
1053365,"Bsmt, Toronto Don Mills subway Fairview Mall A+ R",65479,Irene,,Pleasant View,43.77958,-79.32842,Private room,28,28,2,2014-05-13,0.02,13,365
1057144,Beautiful Toronto Home opp Park,265033,Vivienne And Michael,,Dufferin Grove,43.65803,-79.43175,Entire home/apt,225,28,6,2016-10-28,0.07,1,358
1058442,2 Bedroom Penthouse Downtown,1805882,Elisabeth,,Bay Street Corridor,43.65438,-79.38043,Entire home/apt,300,28,2,2018-07-31,0.02,3,365
1066060,Entire home in Toronto,1618054,Nick,,Woodbine Corridor,43.668,-79.31431,Entire home/apt,199,29,5,2020-08-05,0.21,1,327
1066205,Downtown East One Bdrm and Spacious Bath,4010527,Diane,,Moss Park,43.65543,-79.37106,Entire home/apt,250,30,24,2019-08-05,0.50,4,97
1066718,PRIVATE:Entrance/Garden/A1 Location/Parking/Quiet,5867364,Emil,,Niagara,43.64248,-79.4053,Entire home/apt,149,2,469,2019-12-01,5.56,1,167
1080121,Downtown Suite with the Best Views in the City,672978,Katy,,Waterfront Communities-The Island,43.64156,-79.38024,Entire home/apt,186,90,518,2020-03-08,5.83,2,218
1089868,Smooth - Luxury Executive Condo King West,5988339,Toronto Luxury Suites,,Waterfront Communities-The Island,43.64657,-79.38974,Entire home/apt,150,180,0,,,3,363
1092407,Great Gerrard - Mona Lisa Suite,377846,Nick & Nena,,East End-Danforth,43.68157,-79.30515,Entire home/apt,58,28,32,2016-02-14,0.44,10,234
1094362,Charming 1 bedroom  w/ Jacuzzi,4315269,Lalo,,Oakwood Village,43.68305,-79.43522,Entire home/apt,88,30,117,2017-06-14,1.44,2,1
1100282,your friendly neighbourhood stay!,2367548,Sun,,Dovercourt-Wallace Emerson-Junction,43.66419,-79.42354,Entire home/apt,91,2,235,2020-12-04,2.81,1,117
1106103,Rare Trinity Bellwoods w/ Outdoor Kitchen & Living,6073307,Victoria,,Trinity-Bellwoods,43.65202,-79.41547,Entire home/apt,275,28,0,,,1,339
1110760,The Great Gerrard - New York Suite,377846,Nick & Nena,,East End-Danforth,43.68226,-79.30685,Entire home/apt,56,28,26,2020-04-09,0.38,10,313
1144283,Cozy Bedroom In house,6175788,Victoria,,Danforth East York,43.68961,-79.33502,Private room,50,28,24,2018-09-04,0.35,1,340
1150719,Garden Apt. with parking,6306986,William,,South Riverdale,43.65695,-79.34762,Entire home/apt,105,2,41,2019-09-09,1.79,1,299
1152834,Cosy Rooms Toronto Bluffs Private,6318013,Sean,,Scarborough Village,43.73293,-79.22099,Private room,74,28,0,,,1,362
1156413,Charming Victorian House: High Park,1590126,Melissa  Slatkoff,,Roncesvalles,43.64367,-79.44319,Entire home/apt,245,28,27,2018-07-11,0.27,2,0
1162480,Chic Downtown East Condo Loft - Min. 6 months stay,6255603,Fojan,,Moss Park,43.65724,-79.35642,Entire home/apt,176,180,54,2019-04-30,0.65,1,311
1162890,Downtown West~Elegant Private Suite,6369663,Tracy & Kate,,Dovercourt-Wallace Emerson-Junction,43.67153,-79.43931,Entire home/apt,81,28,286,2019-08-24,2.92,1,365
1163516,A Woman's Guest Room in The Annex 1,5175157,Anne,,Annex,43.67347,-79.40323,Private room,71,28,3,2016-07-31,0.03,2,365
1163664,Danforth - 1 bedroom apartment,5942147,Becky,,North Riverdale,43.67496,-79.35588,Entire home/apt,100,28,4,2015-08-05,0.05,1,0
1168062,"2 bdrm close to park, mall, transit",1146366,Laura And Kynan,,Dufferin Grove,43.65219,-79.43591,Entire home/apt,65,28,25,2015-08-03,0.26,1,62
1170311,PH Condo Downtown Toronto private room,2215759,Mona,,Waterfront Communities-The Island,43.64402,-79.39111,Private room,85,90,0,,,1,365
1170889,COOL SPOT TORONTO-GRT DEAL-HIP HOOD,6410636,Deb,,Palmerston-Little Italy,43.65684,-79.42434,Private room,95,30,15,2019-12-22,0.16,1,365
1179469,Oasis in Heart of Kensington Market,569339,Cara,,Kensington-Chinatown,43.65466,-79.40343,Private room,178,28,68,2019-09-02,0.72,2,365
1179509,Bright + New Kensington Market Room,569339,Cara,,Kensington-Chinatown,43.65408,-79.40216,Private room,115,28,97,2019-09-08,1.37,2,365
1194984,Spacious Room and Private Bath,6530148,Lin,,Roncesvalles,43.644,-79.4427,Private room,65,28,24,2015-08-02,0.49,1,88
1196880,Happy Downtown Lower Penthouse,6539250,Jennifer,,Niagara,43.64211,-79.41044,Entire home/apt,95,90,11,2015-08-03,0.15,1,339
1209935,Downtown Apt  Historic Cabbagetown,6607550,Tony,,Cabbagetown-South St.James Town,43.66483,-79.36945,Entire home/apt,229,3,19,2019-08-06,0.23,1,329
1214297,Beautiful Lower level/ Basement Apt - 2 bedroom,3604846,Wies,,High Park-Swansea,43.65351,-79.45461,Entire home/apt,140,28,20,2018-07-26,0.22,4,280
1221275,2 Bedroom  2 Bathroom Gorgeous Suite,785826,Arlene,,Waterfront Communities-The Island,43.64258,-79.38157,Entire home/apt,135,30,3,2015-12-06,0.03,60,0
1221280,"1 bed + Office, Downtown, Close to Subway, Modern",6662193,Prity,,Waterfront Communities-The Island,43.65001,-79.38861,Entire home/apt,106,30,11,2019-07-01,0.11,1,365
1222291,Charming Victorian Home (Annex),6596909,Ruth,,Palmerston-Little Italy,43.66075,-79.41275,Entire home/apt,150,28,1,2015-08-10,0.01,1,358
1242683,Beautiful spacious west end house,6773217,Alexa,,South Riverdale,43.64992,-79.34595,Entire home/apt,180,7,30,2020-08-16,0.82,1,64
1254468,Oasis in Art Area of Queen West.,3406595,Inger,,Trinity-Bellwoods,43.64781,-79.41748,Entire home/apt,144,3,84,2020-01-01,1.15,2,249
1260644,Large Victorian Home: Cabagetown,6865871,Matthew,,Moss Park,43.65733,-79.3701,Entire home/apt,300,28,0,,,1,0
1269925,$ Ultimate House -Location Location,6911938,Rooz,,Parkwoods-Donalda,43.75561,-79.33477,Entire home/apt,450,5,21,2020-08-31,0.28,1,314
1270535,Groovy Greektown Getaway cozy Home away from Home,6744529,Laura,,Playter Estates-Danforth,43.67803,-79.36119,Entire home/apt,75,28,16,2020-01-05,0.51,2,304
1294243,Enjoy Toronto Junction.,1025890,Amir,,Junction Area,43.66711,-79.46453,Entire home/apt,80,365,5,2018-08-19,0.05,1,365
1299374,Beaches Butterfly Garden Suite,7065012,Jude,,East End-Danforth,43.67828,-79.3096,Entire home/apt,93,28,62,2019-07-03,0.71,2,43
1301718,Uber Upper Beach 3 Bedroom Suite,377846,Nick & Nena,,East End-Danforth,43.68345,-79.29434,Entire home/apt,139,28,23,2019-12-27,0.37,10,280
1313999,Subway - Bright Room Private Bath,2960767,Chris,,Humewood-Cedarvale,43.69377,-79.43316,Private room,58,28,6,2015-12-29,0.07,1,155
1326015,Beautiful sun filled Bloordale home,2499198,Melissa,,Dovercourt-Wallace Emerson-Junction,43.66441,-79.45084,Entire home/apt,187,28,22,2016-08-28,0.24,1,193
1331000,"1BR + garden, queen bed @ Don Mills Subway St Al1",65479,Irene,,Pleasant View,43.77893,-79.32872,Entire home/apt,69,28,5,2020-03-08,0.07,13,346
1331223,"Great 2BR+garden, Sheppard Ave, Subway Line Al2",65479,Irene,,Pleasant View,43.77994,-79.32829,Entire home/apt,94,28,6,2014-09-17,0.07,13,346
1331304,Need a place?,7221344,Roy,,Woodbine Corridor,43.67474,-79.31066,Private room,463,28,8,2016-09-21,0.08,1,0
1335133,Newly reno'd 2-story house in family-friendly hood,613837,Brett,,Old East York,43.69586,-79.3333,Entire home/apt,279,7,10,2020-12-15,0.10,2,37
1348067,The Great Gerrard - Toronto Suite,377846,Nick & Nena,,East End-Danforth,43.68287,-79.30538,Entire home/apt,64,28,17,2017-05-08,0.22,10,313
1348611,Serenity-Lower Floor of House in the Kingsway,1015926,Grant,,Stonegate-Queensway,43.64115,-79.50691,Private room,101,2,18,2018-12-02,0.35,2,310
1365638,Luxury Condo@Lakeshore Blvd West,7412574,Abhishek,,Mimico (includes Humber Bay Shores),43.62209,-79.48805,Private room,90,28,33,2017-09-10,0.46,1,89
1369091,New Elegant 1 Bedroom with Lots of Character,7424459,Tonia,,The Beaches,43.66912,-79.30827,Entire home/apt,101,2,39,2018-01-04,0.77,1,296
1369606,"Top floor, quiet elegant Victorian",7425753,Martin,,Little Portugal,43.64722,-79.42677,Private room,70,2,158,2020-03-08,2.08,1,186
1369701,"Foreign language student, private room upstairs",7428349,Steve,,Corso Italia-Davenport,43.67617,-79.45351,Private room,75,28,21,2016-07-31,0.22,1,35
1370412,Sunny Bachelor Studio,1102328,Isil,,Dufferin Grove,43.65559,-79.44746,Entire home/apt,125,7,2,2021-06-20,0.03,2,219
1378251,Downtown Shared Luxury Condo,7372029,Tyler,,Church-Yonge Corridor,43.67003,-79.38175,Private room,53,28,136,2020-02-26,1.60,1,139
1420403,Room in downtown Toronto apartment,6741120,Ted,,Little Portugal,43.64749,-79.42517,Private room,36,13,16,2013-09-13,0.62,4,321
1422678,Terrific Suite On King St. East!,2065732,Nicole,,Waterfront Communities-The Island,43.65047,-79.36722,Entire home/apt,130,28,5,2014-06-20,0.05,1,325
1422877,Entire home -Sheppard and Yonge,7658503,Angela,,Willowdale East,43.757,-79.40654,Entire home/apt,105,28,16,2019-11-08,0.17,1,30
1426591,Chic Condo in Trendy Queen West,7672988,Nadia,,Dufferin Grove,43.65185,-79.43967,Private room,88,1,33,2019-12-01,0.34,2,290
1441596,Right Downtown! Sofa Bed!,5214021,Mike,,Church-Yonge Corridor,43.66578,-79.38073,Shared room,563,28,4,2017-05-07,0.04,2,365
1455278,Junction ARTIST LOFT & green roof.,7804231,Jake,,Junction Area,43.66806,-79.47378,Entire home/apt,410,28,9,2015-08-17,0.10,1,89
1456369,FURNISHED BASEMENT APARTMENT IN A RAISED BUNGALOW,6153361,Asoka,,Agincourt South-Malvern West,43.79047,-79.27117,Entire home/apt,60,180,19,2018-10-08,0.52,1,364
1459100,Spacious & Bright Corner Apartment in King West,3150111,Tran,,Waterfront Communities-The Island,43.6477,-79.39747,Entire home/apt,274,3,178,2021-04-16,4.44,5,50
1462084,Spacious 1BR Near St. Lawrence Market,1397143,Gregory,,Waterfront Communities-The Island,43.6477,-79.37209,Entire home/apt,145,28,83,2016-08-26,1.30,1,67
1475233,Super Cool King West Condo w FREE Parking!,7895355,T,,Niagara,43.63989,-79.4178,Entire home/apt,99,28,71,2019-04-21,1.95,1,35
1477940,Toronto Modern Urban Hideaway,1200367,Grace,,Weston-Pellam Park,43.66759,-79.45172,Entire home/apt,90,28,41,2020-12-11,0.68,4,227
1483630,Beautifully Restored Queen West Gem,3800844,Janine & John,,South Parkdale,43.64089,-79.43016,Entire home/apt,120,28,6,2018-08-13,0.06,1,359
1486931,Large & Bright Authentic Loft,174616,Dave,,South Parkdale,43.63823,-79.4209,Entire home/apt,130,2,115,2021-06-04,3.35,1,325
1524783,Subletting Beautiful Home in TO,8135652,Sumi,,Corso Italia-Davenport,43.68194,-79.45018,Entire home/apt,70,28,1,2016-02-20,0.02,1,0
1544959,Brite Top Floor Garden View Big Bed+Coach Subway C,65479,Irene,,Pleasant View,43.77998,-79.32956,Private room,40,28,12,2019-03-28,0.18,13,365
1545555,Great superb top floor room@subway Toronto Ld,65479,Irene,,Pleasant View,43.78049,-79.32804,Private room,30,28,10,2020-01-31,0.11,13,359
1546244,"Superb Little Italy, Toronto",4991306,Julie,,Trinity-Bellwoods,43.65423,-79.41154,Private room,100,1,88,2020-03-17,2.34,1,322
1550882,Cozy apartment in upper mid-town,2788736,Alvaro,,Willowdale East,43.76116,-79.39559,Entire home/apt,80,28,46,2019-07-07,0.60,1,204
1552251,"Private Bath, Large Room, Great Bed",8267190,Mable,,Annex,43.66903,-79.417,Private room,45,28,39,2019-06-29,0.46,1,306
1554581,Annex House - 2 bedroom 2 washrooms - no elevators,8277300,Anne Marie,,University,43.65945,-79.40234,Entire home/apt,250,29,30,2021-01-11,0.36,1,0
1560504,A gorgeous house in Queen West!,3400584,Maria,,Trinity-Bellwoods,43.64854,-79.40799,Entire home/apt,399,4,24,2020-01-02,0.25,1,341
1560977,Toronto Water Park City Luxury Suite,8306299,Zita,,Niagara,43.63744,-79.40523,Entire home/apt,170,28,427,2019-12-08,5.86,1,32
1562481,High-End Lakefront 2 Bed + Office Boutique Condo,1816495,Katharine,,Waterfront Communities-The Island,43.64031,-79.38185,Entire home/apt,221,28,56,2017-07-23,0.63,2,333
1564089,Quiet Bright 2 Bedroom Downtown!!!!,8300483,Michael,,Little Portugal,43.65122,-79.42823,Entire home/apt,100,28,7,2013-11-13,0.07,1,0
1570103,Toronto downtown mini loft!,8349056,Jose,,Little Portugal,43.64524,-79.42693,Private room,70,29,105,2015-11-08,1.23,3,253
1578070,Unbeatable Downtown Location,5559775,Aleksandra,,Waterfront Communities-The Island,43.64619,-79.39283,Entire home/apt,499,28,17,2017-07-02,0.19,1,178
1589014,Cosy Pad in heart of Little Italy,2144852,Angela,,Trinity-Bellwoods,43.65185,-79.41444,Entire home/apt,45,28,61,2020-03-07,1.81,1,0
1594005,Stylish Modern Condo w/Queen Bed | CN Tower views!,6397676,Rahim,,Waterfront Communities-The Island,43.64547,-79.39152,Entire home/apt,203,2,92,2019-09-10,1.86,1,6
1598460,Spacious Room in Charming Apartment,3877380,Mila And Ken,,Humewood-Cedarvale,43.68354,-79.41932,Private room,30,28,2,2013-12-14,0.02,1,0
1604069,"Away to Relax! Lake View, Private Bath, Parking",8546454,Lucille,,Birchcliffe-Cliffside,43.69348,-79.25967,Private room,85,3,362,2020-03-08,4.11,1,279
1610027,Deluxe 2 bedroom apartment with patio,8569918,Sharon,,Yonge-Eglinton,43.70421,-79.40503,Private room,155,29,31,2016-06-15,0.36,16,341
1631083,Queen Room with Shared Bathroom-X,8569918,Sharon,,Yonge-Eglinton,43.70441,-79.40488,Private room,84,1,9,2013-10-05,0.22,16,365
1632898,PENTHOUSE WITH LARGE HOT TUB,8675040,Rich,,Waterfront Communities-The Island,43.64617,-79.40034,Entire home/apt,320,28,26,2020-03-12,1.40,2,0
1638995,"Stylish, Sophisticated Apartment with Shaded Patio",8702985,Clarence,,Trinity-Bellwoods,43.65378,-79.4152,Entire home/apt,168,28,118,2020-10-12,2.11,10,299
1651958,renovated cozy bachelor downtown Toronto,6044009,Fabricio,,North St.James Town,43.66823,-79.37906,Entire home/apt,109,7,125,2020-08-16,1.96,1,71
1652086,Deluxe King Room with En-Suite Bathroom,8569918,Sharon,,Yonge-Eglinton,43.70525,-79.40532,Private room,92,1,10,2014-10-05,0.25,16,333
1652220,Queen Room (shared bathroom),8569918,Sharon,,Yonge-Eglinton,43.70521,-79.40698,Private room,72,1,19,2021-04-25,0.20,16,251
1655742,1 Bedroom Suite w/ Amazing Location,1919294,Toronto Suite Rentals,,Waterfront Communities-The Island,43.64285,-79.38026,Entire home/apt,149,28,15,2020-01-02,0.18,14,33
1656292,Oak/By The Park B&B/High Park Apartments,8780810,Malgorzata,,High Park-Swansea,43.65489,-79.45869,Entire home/apt,220,28,3,2019-07-23,0.35,4,81
1656810,Luxury 1B + Guest Den on Sheppard 2,1919294,Toronto Suite Rentals,,Bayview Village,43.7694,-79.38052,Entire home/apt,149,30,5,2017-09-13,0.05,14,111
1668445,Deluxe Family Suite,8569918,Sharon,,Yonge-Eglinton,43.70465,-79.40478,Entire home/apt,132,1,35,2020-12-03,0.83,16,311
1668582,Deluxe King Studio Suite,8569918,Sharon,,Yonge-Eglinton,43.70582,-79.40523,Entire home/apt,145,1,38,2020-03-29,0.59,16,327
1673003,lovely 2 +1 bdrm home +  garage in  midtown,8856331,Veronique,,Lawrence Park North,43.73175,-79.40442,Entire home/apt,213,14,21,2014-10-10,0.39,1,324
1673134,"Cozy bsmt rm @subway Fairview Mall, Consumers Rd S",65479,Irene,,Pleasant View,43.77981,-79.3299,Private room,31,28,16,2020-02-08,0.22,13,365
1678802,Beautiful Apt in Queen West,7746554,Anar,,Trinity-Bellwoods,43.64721,-79.41285,Entire home/apt,500,30,12,2018-02-18,0.20,1,365
1687406,Gorgeous 1bdrm in trendy King West,2708114,Evan,,Waterfront Communities-The Island,43.64356,-79.40076,Entire home/apt,200,28,0,,,1,0
1711196,Lovely Private Room in Toronto Home,3431521,Sandra,,Roncesvalles,43.64152,-79.43923,Private room,41,28,126,2018-11-11,1.47,1,0
1718208,4 STAR HOTEL WONDERFUL SUITE,579683,Liron,,Church-Yonge Corridor,43.64806,-79.37672,Entire home/apt,79,28,44,2016-12-24,0.71,5,355
1718363,Gorgeous studio in the heart of T.O,8478072,Lotoya,,Waterfront Communities-The Island,43.65013,-79.38972,Entire home/apt,74,28,40,2016-12-15,0.63,1,0
1722517,The best spot for a night out!,8859994,Em,,Niagara,43.6439,-79.41521,Private room,52,28,169,2019-04-08,1.83,2,0
1732392,2 bedrooms basement apartment,9127235,Mrs Raphael,,Bendale,43.75784,-79.26174,Entire home/apt,69,30,82,2019-07-02,0.92,1,218
1740468,Liberty Village Condo-Great Area,4589604,Joyce,,Niagara,43.63909,-79.41317,Entire home/apt,159,28,1,2015-01-02,0.01,4,0
1750120,"Sunny house, friendly neighbourhood",4162773,Heather,,Dovercourt-Wallace Emerson-Junction,43.66463,-79.43215,Entire home/apt,100,30,0,,,1,0
1754254,Private Bedroom in Downtown Home,9226712,Greg,,South Parkdale,43.63542,-79.4268,Private room,77,1,20,2018-08-30,0.50,6,77
1762021,Great House on Palmerston Blvd in downtown Toronto,44259,Susan,,Palmerston-Little Italy,43.66107,-79.41275,Entire home/apt,632,3,83,2020-08-13,1.70,1,147
1778592,"DuWest house 1 bed + sofabed, 2 bath with yard",3877252,Elspeth,,Trinity-Bellwoods,43.64997,-79.40865,Entire home/apt,200,30,18,2015-07-31,0.21,1,0
1803281,RENOVATED MODERN 1 BEDROOM WALKOUT,9454044,Stephanie,,Blake-Jones,43.67188,-79.34044,Entire home/apt,77,28,167,2019-08-05,2.85,1,10
1810146,Cool and convenient Little Portugal,9484002,Chris,,Little Portugal,43.65131,-79.43586,Entire home/apt,1990,29,112,2020-11-21,1.31,1,217
1820689,Spectacular Yorkville Condo *NEW*,9532580,Santorini Sky,,Annex,43.67115,-79.39142,Entire home/apt,200,60,65,2019-03-07,0.77,1,218
1830535,"Modern, bright 1 bdrm on King W near Bellwoods!",8517502,Robyn,,Niagara,43.6404,-79.41526,Entire home/apt,110,150,0,,,1,363
1836298,Comfy  Suite in our City Oasis!,1125010,Laura,,University,43.66058,-79.40783,Private room,76,28,89,2019-11-22,3.10,1,279
1844121,Amazing Bed & Breakfast Downtown,8952336,Caroline,,Bay Street Corridor,43.66838,-79.38832,Private room,143,1,141,2020-01-01,3.35,1,346
